Date,IVVB11,Date,BOVA11,Date,SMAL11
2/14/2018 16:56:00,91.3,2/14/2018 16:56:00,80.6,2/14/2018 16:56:00,82.2
2/15/2018 16:56:00,92.6,2/15/2018 16:56:00,81.4,2/15/2018 16:56:00,82.4
2/16/2018 16:56:00,92.95,2/16/2018 16:56:00,81.56,2/16/2018 16:56:00,82.6
2/19/2018 16:56:00,93,2/19/2018 16:56:00,81.86,2/19/2018 16:56:00,83.2
2/20/2018 16:56:00,92.8,2/20/2018 16:56:00,82.94,2/20/2018 16:56:00,83.7
2/21/2018 16:56:00,92.67,2/21/2018 16:56:00,83.04,2/21/2018 16:56:00,84.0
2/22/2018 16:56:00,92.4,2/22/2018 16:56:00,83.75,2/22/2018 16:56:00,84.2
2/23/2018 16:56:00,93.45,2/23/2018 16:56:00,84.29,2/23/2018 16:56:00,85.0
2/26/2018 16:56:00,94.2,2/26/2018 16:56:00,84.72,2/26/2018 16:56:00,85.0
2/27/2018 16:56:00,93.7,2/27/2018 16:56:00,84.09,2/27/2018 16:56:00,84.8
2/28/2018 16:56:00,92.6,2/28/2018 16:56:00,82.5,2/28/2018 16:56:00,83.7
3/1/2018 16:56:00,91.6,3/1/2018 16:56:00,82.52,3/1/2018 16:56:00,83.9
3/2/2018 16:56:00,92.15,3/2/2018 16:56:00,82.95,3/2/2018 16:56:00,84.0
3/5/2018 16:56:00,92.73,3/5/2018 16:56:00,82.9,3/5/2018 16:56:00,84.2
3/6/2018 16:56:00,92.19,3/6/2018 16:56:00,82.69,3/6/2018 16:56:00,83.8
3/7/2018 16:56:00,92.97,3/7/2018 16:56:00,82.6,3/7/2018 16:56:00,83.5
3/8/2018 16:56:00,94,3/8/2018 16:56:00,82.14,3/8/2018 16:56:00,83.4
3/9/2018 16:56:00,95.35,3/9/2018 16:56:00,83.4,3/9/2018 16:56:00,84.7
3/12/2018 16:56:00,95.34,3/12/2018 16:56:00,83.95,3/12/2018 16:56:00,85.5
3/13/2018 16:56:00,94.87,3/13/2018 16:56:00,83.5,3/13/2018 16:56:00,85.7
3/14/2018 16:56:00,94.35,3/14/2018 16:56:00,83.14,3/14/2018 16:56:00,85.2
3/15/2018 16:56:00,95.15,3/15/2018 16:56:00,82.07,3/15/2018 16:56:00,85.0
3/16/2018 16:56:00,94.79,3/16/2018 16:56:00,82.01,3/16/2018 16:56:00,84.3
3/19/2018 16:56:00,93.84,3/19/2018 16:56:00,81.09,3/19/2018 16:56:00,83.7
3/20/2018 16:56:00,94.67,3/20/2018 16:56:00,81.4,3/20/2018 16:56:00,84.2
3/21/2018 16:56:00,93.45,3/21/2018 16:56:00,82.09,3/21/2018 16:56:00,84.3
3/22/2018 16:56:00,91.75,3/22/2018 16:56:00,81.79,3/22/2018 16:56:00,84.5
3/23/2018 16:56:00,89.88,3/23/2018 16:56:00,81.58,3/23/2018 16:56:00,83.8
3/26/2018 16:56:00,92.25,3/26/2018 16:56:00,82.23,3/26/2018 16:56:00,84.1
3/27/2018 16:56:00,91.28,3/27/2018 16:56:00,80.98,3/27/2018 16:56:00,83.2
3/28/2018 16:56:00,91.1,3/28/2018 16:56:00,81.02,3/28/2018 16:56:00,82.9
3/29/2018 16:56:00,91.66,3/29/2018 16:56:00,82.43,3/29/2018 16:56:00,83.8
4/2/2018 16:56:00,89.96,4/2/2018 16:56:00,81.85,4/2/2018 16:56:00,82.2
4/3/2018 16:56:00,91.6,4/3/2018 16:56:00,81.75,4/3/2018 16:56:00,82.4
4/4/2018 16:56:00,92.75,4/4/2018 16:56:00,81.4,4/4/2018 16:56:00,81.6
4/5/2018 16:56:00,93.5,4/5/2018 16:56:00,82.37,4/5/2018 16:56:00,82.8
4/6/2018 16:56:00,92,4/6/2018 16:56:00,81.94,4/6/2018 16:56:00,83.4
4/9/2018 16:56:00,93.94,4/9/2018 16:56:00,80.42,4/9/2018 16:56:00,82.5
4/10/2018 16:56:00,95.3,4/10/2018 16:56:00,81.56,4/10/2018 16:56:00,83.0
4/11/2018 16:56:00,94.09,4/11/2018 16:56:00,82.45,4/11/2018 16:56:00,82.6
4/12/2018 16:56:00,95.48,4/12/2018 16:56:00,82.43,4/12/2018 16:56:00,83.9
4/13/2018 16:56:00,95.7,4/13/2018 16:56:00,81.3,4/13/2018 16:56:00,83.2
4/16/2018 16:56:00,96.12,4/16/2018 16:56:00,79.98,4/16/2018 16:56:00,82.1
4/17/2018 16:56:00,97.14,4/17/2018 16:56:00,81.11,4/17/2018 16:56:00,83.7
4/18/2018 16:56:00,96.35,4/18/2018 16:56:00,82.7,4/18/2018 16:56:00,84.7
4/19/2018 16:56:00,96,4/19/2018 16:56:00,82.9,4/19/2018 16:56:00,84.8
4/20/2018 16:56:00,95.9,4/20/2018 16:56:00,82.74,4/20/2018 16:56:00,85.3
4/23/2018 16:56:00,96.89,4/23/2018 16:56:00,82.7,4/23/2018 16:56:00,85.6
4/24/2018 16:56:00,96.12,4/24/2018 16:56:00,82.48,4/24/2018 16:56:00,85.1
4/25/2018 16:56:00,96.82,4/25/2018 16:56:00,82.08,4/25/2018 16:56:00,84.7
4/26/2018 16:56:00,97.55,4/26/2018 16:56:00,83.51,4/26/2018 16:56:00,85.4
4/27/2018 16:56:00,97.2,4/27/2018 16:56:00,83.47,4/27/2018 16:56:00,85.8
4/30/2018 16:56:00,97.6,4/30/2018 16:56:00,83.18,4/30/2018 16:56:00,85.6
5/2/2018 16:56:00,98.5,5/2/2018 16:56:00,81.71,5/2/2018 16:56:00,84.2
5/3/2018 16:56:00,97.45,5/3/2018 16:56:00,80.49,5/3/2018 16:56:00,83.0
5/4/2018 16:56:00,98.65,5/4/2018 16:56:00,80.26,5/4/2018 16:56:00,82.6
5/7/2018 16:56:00,99.89,5/7/2018 16:56:00,79.82,5/7/2018 16:56:00,81.5
5/8/2018 16:56:00,100.43,5/8/2018 16:56:00,80.22,5/8/2018 16:56:00,81.7
5/9/2018 16:56:00,102.1,5/9/2018 16:56:00,81.35,5/9/2018 16:56:00,82.1
5/10/2018 16:56:00,101.72,5/10/2018 16:56:00,82.87,5/10/2018 16:56:00,82.9
5/11/2018 16:56:00,103.5,5/11/2018 16:56:00,82.29,5/11/2018 16:56:00,81.9
5/14/2018 16:56:00,104.2,5/14/2018 16:56:00,82.39,5/14/2018 16:56:00,79.9
5/15/2018 16:56:00,104.64,5/15/2018 16:56:00,82.21,5/15/2018 16:56:00,78.8
5/16/2018 16:56:00,105.5,5/16/2018 16:56:00,83.42,5/16/2018 16:56:00,80.3
5/17/2018 16:56:00,106.15,5/17/2018 16:56:00,80.78,5/17/2018 16:56:00,77.9
5/18/2018 16:56:00,106.85,5/18/2018 16:56:00,80.21,5/18/2018 16:56:00,77.3
5/21/2018 16:56:00,106.1,5/21/2018 16:56:00,79.2,5/21/2018 16:56:00,77.6
5/22/2018 16:56:00,104.55,5/22/2018 16:56:00,80,5/22/2018 16:56:00,79.4
5/23/2018 16:56:00,104.3,5/23/2018 16:56:00,78.25,5/23/2018 16:56:00,78.1
5/24/2018 16:56:00,104.86,5/24/2018 16:56:00,77.45,5/24/2018 16:56:00,78.3
5/28/2018 16:56:00,107.25,5/28/2018 16:56:00,72.69,5/28/2018 16:56:00,74.1
5/29/2018 16:56:00,107.32,5/29/2018 16:56:00,73.4,5/29/2018 16:56:00,74.7
5/30/2018 16:56:00,107.37,5/30/2018 16:56:00,74.07,5/30/2018 16:56:00,76.0
6/1/2018 16:56:00,108.7,6/1/2018 16:56:00,74.62,6/1/2018 16:56:00,77.6
6/4/2018 16:56:00,108.39,6/4/2018 16:56:00,75.85,6/4/2018 16:56:00,79.5
6/5/2018 16:56:00,110.31,6/5/2018 16:56:00,74.1,6/5/2018 16:56:00,77.5
6/6/2018 16:56:00,113.25,6/6/2018 16:56:00,73.47,6/6/2018 16:56:00,75.5
6/7/2018 16:56:00,114.6,6/7/2018 16:56:00,71.37,6/7/2018 16:56:00,73.1
6/8/2018 16:56:00,108.72,6/8/2018 16:56:00,70.4,6/8/2018 16:56:00,74.0
6/11/2018 16:56:00,109.11,6/11/2018 16:56:00,69.86,6/11/2018 16:56:00,73.2
6/12/2018 16:56:00,109,6/12/2018 16:56:00,70.27,6/12/2018 16:56:00,73.2
6/13/2018 16:56:00,108.81,6/13/2018 16:56:00,69.75,6/13/2018 16:56:00,72.7
6/14/2018 16:56:00,112.05,6/14/2018 16:56:00,68.8,6/14/2018 16:56:00,72.6
6/15/2018 16:56:00,109.35,6/15/2018 16:56:00,68.11,6/15/2018 16:56:00,71.8
6/18/2018 16:56:00,110.22,6/18/2018 16:56:00,67.52,6/18/2018 16:56:00,71.1
6/19/2018 16:56:00,109.2,6/19/2018 16:56:00,68.81,6/19/2018 16:56:00,72.3
6/20/2018 16:56:00,110.6,6/20/2018 16:56:00,69.51,6/20/2018 16:56:00,72.8
6/21/2018 16:56:00,109.22,6/21/2018 16:56:00,67.66,6/21/2018 16:56:00,71.6
6/22/2018 16:56:00,110,6/22/2018 16:56:00,68.18,6/22/2018 16:56:00,72.2
6/25/2018 16:56:00,108.5,6/25/2018 16:56:00,68.6,6/25/2018 16:56:00,72.5
6/26/2018 16:56:00,109.03,6/26/2018 16:56:00,69,6/26/2018 16:56:00,73.2
6/27/2018 16:56:00,110.2,6/27/2018 16:56:00,68,6/27/2018 16:56:00,72.4
6/28/2018 16:56:00,110.54,6/28/2018 16:56:00,69.4,6/28/2018 16:56:00,72.5
6/29/2018 16:56:00,111,6/29/2018 16:56:00,70.35,6/29/2018 16:56:00,73.2
7/2/2018 16:56:00,112.35,7/2/2018 16:56:00,70.3,7/2/2018 16:56:00,73.2
7/3/2018 16:56:00,113.5,7/3/2018 16:56:00,71.1,7/3/2018 16:56:00,74.0
7/4/2018 16:56:00,112.04,7/4/2018 16:56:00,72.11,7/4/2018 16:56:00,74.9
7/5/2018 16:56:00,113.55,7/5/2018 16:56:00,71.87,7/5/2018 16:56:00,74.7
7/6/2018 16:56:00,112.7,7/6/2018 16:56:00,72.45,7/6/2018 16:56:00,75.1
7/10/2018 16:56:00,111.85,7/10/2018 16:56:00,72.35,7/10/2018 16:56:00,75.6
7/11/2018 16:56:00,113.3,7/11/2018 16:56:00,71.76,7/11/2018 16:56:00,75.2
7/12/2018 16:56:00,114.71,7/12/2018 16:56:00,73.26,7/12/2018 16:56:00,76.1
7/13/2018 16:56:00,113.7,7/13/2018 16:56:00,74.01,7/13/2018 16:56:00,76.8
7/16/2018 16:56:00,114.2,7/16/2018 16:56:00,73.95,7/16/2018 16:56:00,77.0
7/17/2018 16:56:00,114.02,7/17/2018 16:56:00,75.37,7/17/2018 16:56:00,77.8
7/18/2018 16:56:00,114.15,7/18/2018 16:56:00,74.66,7/18/2018 16:56:00,77.1
7/19/2018 16:56:00,113.65,7/19/2018 16:56:00,74.65,7/19/2018 16:56:00,77.3
7/20/2018 16:56:00,111.85,7/20/2018 16:56:00,75.8,7/20/2018 16:56:00,78.9
7/23/2018 16:56:00,111.75,7/23/2018 16:56:00,75.25,7/23/2018 16:56:00,78.2
7/24/2018 16:56:00,111.65,7/24/2018 16:56:00,76.5,7/24/2018 16:56:00,78.7
7/25/2018 16:56:00,111.35,7/25/2018 16:56:00,77.37,7/25/2018 16:56:00,79.0
7/26/2018 16:56:00,111.8,7/26/2018 16:56:00,76.62,7/26/2018 16:56:00,78.0
7/27/2018 16:56:00,110.4,7/27/2018 16:56:00,77.13,7/27/2018 16:56:00,78.0
7/30/2018 16:56:00,110.5,7/30/2018 16:56:00,77.42,7/30/2018 16:56:00,77.6
7/31/2018 16:56:00,111.58,7/31/2018 16:56:00,76.45,7/31/2018 16:56:00,77.0
8/1/2018 16:56:00,111.75,8/1/2018 16:56:00,76.46,8/1/2018 16:56:00,77.9
8/2/2018 16:56:00,112.29,8/2/2018 16:56:00,76.95,8/2/2018 16:56:00,78.1
8/3/2018 16:56:00,111.2,8/3/2018 16:56:00,78.66,8/3/2018 16:56:00,79.1
8/6/2018 16:56:00,112,8/6/2018 16:56:00,78.24,8/6/2018 16:56:00,79.1
8/7/2018 16:56:00,113.4,8/7/2018 16:56:00,77.49,8/7/2018 16:56:00,78.2
8/8/2018 16:56:00,113.45,8/8/2018 16:56:00,76.32,8/8/2018 16:56:00,77.6
8/9/2018 16:56:00,114.7,8/9/2018 16:56:00,75.96,8/9/2018 16:56:00,76.8
8/10/2018 16:56:00,115.4,8/10/2018 16:56:00,73.8,8/10/2018 16:56:00,74.9
8/13/2018 16:56:00,115.8,8/13/2018 16:56:00,74.89,8/13/2018 16:56:00,75.6
8/14/2018 16:56:00,115.8,8/14/2018 16:56:00,75.9,8/14/2018 16:56:00,77.3
8/15/2018 16:56:00,115.95,8/15/2018 16:56:00,74.39,8/15/2018 16:56:00,76.0
8/16/2018 16:56:00,117,8/16/2018 16:56:00,74.14,8/16/2018 16:56:00,76.1
8/17/2018 16:56:00,117.8,8/17/2018 16:56:00,73.35,8/17/2018 16:56:00,75.6
8/20/2018 16:56:00,119.42,8/20/2018 16:56:00,73.68,8/20/2018 16:56:00,75.7
8/21/2018 16:56:00,122.05,8/21/2018 16:56:00,72.51,8/21/2018 16:56:00,74.3
8/22/2018 16:56:00,122.61,8/22/2018 16:56:00,74.15,8/22/2018 16:56:00,74.9
8/23/2018 16:56:00,124.35,8/23/2018 16:56:00,73.03,8/23/2018 16:56:00,73.6
8/24/2018 16:56:00,124.6,8/24/2018 16:56:00,73.68,8/24/2018 16:56:00,73.7
8/27/2018 16:56:00,124.85,8/27/2018 16:56:00,75.1,8/27/2018 16:56:00,75.1
8/28/2018 16:56:00,126.12,8/28/2018 16:56:00,74.79,8/28/2018 16:56:00,74.6
8/29/2018 16:56:00,126.7,8/29/2018 16:56:00,75.68,8/29/2018 16:56:00,74.9
8/30/2018 16:56:00,127.15,8/30/2018 16:56:00,73.74,8/30/2018 16:56:00,73.4
8/31/2018 16:56:00,125.2,8/31/2018 16:56:00,74.12,8/31/2018 16:56:00,73.8
9/3/2018 16:56:00,130,9/3/2018 16:56:00,73.48,9/3/2018 16:56:00,73.1
9/4/2018 16:56:00,127.16,9/4/2018 16:56:00,72.07,9/4/2018 16:56:00,71.4
9/5/2018 16:56:00,126.35,9/5/2018 16:56:00,72.42,9/5/2018 16:56:00,71.4
9/6/2018 16:56:00,124.8,9/6/2018 16:56:00,74.1,9/6/2018 16:56:00,72.0
9/10/2018 16:56:00,124.75,9/10/2018 16:56:00,74,9/10/2018 16:56:00,72.3
9/11/2018 16:56:00,126.85,9/11/2018 16:56:00,72.13,9/11/2018 16:56:00,70.7
9/12/2018 16:56:00,126.7,9/12/2018 16:56:00,72.57,9/12/2018 16:56:00,70.7
9/13/2018 16:56:00,128.15,9/13/2018 16:56:00,72.02,9/13/2018 16:56:00,69.7
9/14/2018 16:56:00,128.35,9/14/2018 16:56:00,72.81,9/14/2018 16:56:00,70.1
9/17/2018 16:56:00,126.2,9/17/2018 16:56:00,74.07,9/17/2018 16:56:00,70.8
9/18/2018 16:56:00,127.33,9/18/2018 16:56:00,75.35,9/18/2018 16:56:00,72.0
9/19/2018 16:56:00,127.5,9/19/2018 16:56:00,75.27,9/19/2018 16:56:00,71.6
9/20/2018 16:56:00,126.45,9/20/2018 16:56:00,75.33,9/20/2018 16:56:00,71.5
9/21/2018 16:56:00,125.55,9/21/2018 16:56:00,76.5,9/21/2018 16:56:00,72.8
9/24/2018 16:56:00,126.35,9/24/2018 16:56:00,75.2,9/24/2018 16:56:00,71.7
9/25/2018 16:56:00,125.51,9/25/2018 16:56:00,75.88,9/25/2018 16:56:00,72.1
9/26/2018 16:56:00,123.7,9/26/2018 16:56:00,75.85,9/26/2018 16:56:00,71.6
9/27/2018 16:56:00,122.85,9/27/2018 16:56:00,77.07,9/27/2018 16:56:00,72.6
9/28/2018 16:56:00,124.1,9/28/2018 16:56:00,76.61,9/28/2018 16:56:00,72.5
10/1/2018 16:56:00,124.16,10/1/2018 16:56:00,75.8,10/1/2018 16:56:00,70.6
10/2/2018 16:56:00,121.4,10/2/2018 16:56:00,78.78,10/2/2018 16:56:00,72.6
10/3/2018 16:56:00,120.2,10/3/2018 16:56:00,80.29,10/3/2018 16:56:00,74.5
10/4/2018 16:56:00,119.54,10/4/2018 16:56:00,79.88,10/4/2018 16:56:00,74.8
10/5/2018 16:56:00,117.72,10/5/2018 16:56:00,79.45,10/5/2018 16:56:00,74.2
10/8/2018 16:56:00,115,10/8/2018 16:56:00,83.64,10/8/2018 16:56:00,77.6
10/9/2018 16:56:00,113.6,10/9/2018 16:56:00,83,10/9/2018 16:56:00,78.9
10/10/2018 16:56:00,111,10/10/2018 16:56:00,80.73,10/10/2018 16:56:00,75.7
10/11/2018 16:56:00,109.12,10/11/2018 16:56:00,80.15,10/11/2018 16:56:00,75.4
10/15/2018 16:56:00,109.1,10/15/2018 16:56:00,80.46,10/15/2018 16:56:00,74.8
10/16/2018 16:56:00,110.75,10/16/2018 16:56:00,82.6,10/16/2018 16:56:00,76.9
10/17/2018 16:56:00,109.45,10/17/2018 16:56:00,82.72,10/17/2018 16:56:00,77.4
10/19/2018 16:56:00,108.56,10/19/2018 16:56:00,81.22,10/19/2018 16:56:00,78.0
10/22/2018 16:56:00,107.45,10/22/2018 16:56:00,82.62,10/22/2018 16:56:00,79.2
10/23/2018 16:56:00,107.2,10/23/2018 16:56:00,82.29,10/23/2018 16:56:00,79.4
10/24/2018 16:56:00,105.35,10/24/2018 16:56:00,80.15,10/24/2018 16:56:00,78.0
10/25/2018 16:56:00,106.2,10/25/2018 16:56:00,81.03,10/25/2018 16:56:00,79.1
10/26/2018 16:56:00,103,10/26/2018 16:56:00,82.71,10/26/2018 16:56:00,80.2
10/29/2018 16:56:00,104.05,10/29/2018 16:56:00,80.81,10/29/2018 16:56:00,79.0
10/30/2018 16:56:00,104.9,10/30/2018 16:56:00,83.76,10/30/2018 16:56:00,81.2
10/31/2018 16:56:00,106.95,10/31/2018 16:56:00,84.08,10/31/2018 16:56:00,81.5
11/1/2018 16:56:00,107.19,11/1/2018 16:56:00,85.25,11/1/2018 16:56:00,82.7
11/5/2018 16:56:00,108.4,11/5/2018 16:56:00,86.1,11/5/2018 16:56:00,83.8
11/6/2018 16:56:00,109,11/6/2018 16:56:00,85.28,11/6/2018 16:56:00,83.1
11/7/2018 16:56:00,111.8,11/7/2018 16:56:00,84.59,11/7/2018 16:56:00,82.7
11/8/2018 16:56:00,110.9,11/8/2018 16:56:00,82.6,11/8/2018 16:56:00,80.5
11/9/2018 16:56:00,109.25,11/9/2018 16:56:00,82.52,11/9/2018 16:56:00,80.9
11/12/2018 16:56:00,109.3,11/12/2018 16:56:00,82.35,11/12/2018 16:56:00,81.0
11/13/2018 16:56:00,110.2,11/13/2018 16:56:00,81.64,11/13/2018 16:56:00,80.8
11/14/2018 16:56:00,109.08,11/14/2018 16:56:00,82.65,11/14/2018 16:56:00,82.0
11/16/2018 16:56:00,108.52,11/16/2018 16:56:00,85.3,11/16/2018 16:56:00,84.2
11/19/2018 16:56:00,107.75,11/19/2018 16:56:00,84.3,11/19/2018 16:56:00,83.1
11/21/2018 16:56:00,107.1,11/21/2018 16:56:00,84.28,11/21/2018 16:56:00,82.8
11/22/2018 16:56:00,107.3,11/22/2018 16:56:00,84.3,11/22/2018 16:56:00,83.1
11/23/2018 16:56:00,106,11/23/2018 16:56:00,83.03,11/23/2018 16:56:00,83.9
11/26/2018 16:56:00,111.14,11/26/2018 16:56:00,82.34,11/26/2018 16:56:00,81.7
11/27/2018 16:56:00,110.05,11/27/2018 16:56:00,84.49,11/27/2018 16:56:00,83.7
11/28/2018 16:56:00,111.5,11/28/2018 16:56:00,86,11/28/2018 16:56:00,85.1
11/29/2018 16:56:00,112.49,11/29/2018 16:56:00,86.38,11/29/2018 16:56:00,85.3
11/30/2018 16:56:00,112.9,11/30/2018 16:56:00,86.37,11/30/2018 16:56:00,86.0
12/3/2018 16:56:00,113.42,12/3/2018 16:56:00,86.49,12/3/2018 16:56:00,85.5
12/4/2018 16:56:00,110.9,12/4/2018 16:56:00,85.23,12/4/2018 16:56:00,84.6
12/5/2018 16:56:00,112,12/5/2018 16:56:00,86.03,12/5/2018 16:56:00,85.4
12/6/2018 16:56:00,109.85,12/6/2018 16:56:00,85.54,12/6/2018 16:56:00,85.7
12/7/2018 16:56:00,109.15,12/7/2018 16:56:00,84.93,12/7/2018 16:56:00,84.6
12/10/2018 16:56:00,109.55,12/10/2018 16:56:00,82.86,12/10/2018 16:56:00,83.6
12/11/2018 16:56:00,109.55,12/11/2018 16:56:00,83.5,12/11/2018 16:56:00,84.9
12/12/2018 16:56:00,109.2,12/12/2018 16:56:00,83.9,12/12/2018 16:56:00,85.1
12/13/2018 16:56:00,109.12,12/13/2018 16:56:00,84.28,12/13/2018 16:56:00,85.6
12/14/2018 16:56:00,108.35,12/14/2018 16:56:00,84.21,12/14/2018 16:56:00,85.3
12/17/2018 16:56:00,105.67,12/17/2018 16:56:00,83.24,12/17/2018 16:56:00,84.2
12/18/2018 16:56:00,105.45,12/18/2018 16:56:00,83.5,12/18/2018 16:56:00,85.2
12/19/2018 16:56:00,104.15,12/19/2018 16:56:00,82.5,12/19/2018 16:56:00,84.4
12/20/2018 16:56:00,101,12/20/2018 16:56:00,82.42,12/20/2018 16:56:00,85.0
12/21/2018 16:56:00,100.65,12/21/2018 16:56:00,82.44,12/21/2018 16:56:00,84.9
12/26/2018 16:56:00,100.5,12/26/2018 16:56:00,82.14,12/26/2018 16:56:00,84.5
12/27/2018 16:56:00,99.65,12/27/2018 16:56:00,82.65,12/27/2018 16:56:00,85.4
12/28/2018 16:56:00,102.7,12/28/2018 16:56:00,84.6,12/28/2018 16:56:00,87.1
1/2/2019 16:56:00,100.52,1/2/2019 16:56:00,87.9,1/2/2019 16:56:00,89.0
1/3/2019 16:56:00,97.99,1/3/2019 16:56:00,88,1/3/2019 16:56:00,89.0
1/4/2019 16:56:00,99.7,1/4/2019 16:56:00,88.5,1/4/2019 16:56:00,90.5
1/7/2019 16:56:00,101.15,1/7/2019 16:56:00,88.48,1/7/2019 16:56:00,88.2
1/8/2019 16:56:00,101.2,1/8/2019 16:56:00,88.83,1/8/2019 16:56:00,88.8
1/9/2019 16:56:00,101.26,1/9/2019 16:56:00,90.32,1/9/2019 16:56:00,89.2
1/10/2019 16:56:00,102.01,1/10/2019 16:56:00,90.42,1/10/2019 16:56:00,90.0
1/11/2019 16:56:00,102,1/11/2019 16:56:00,90.38,1/11/2019 16:56:00,90.5
1/14/2019 16:56:00,101.8,1/14/2019 16:56:00,91.21,1/14/2019 16:56:00,91.9
1/15/2019 16:56:00,103,1/15/2019 16:56:00,90.61,1/15/2019 16:56:00,91.8
1/16/2019 16:56:00,104.15,1/16/2019 16:56:00,91.15,1/16/2019 16:56:00,91.4
1/17/2019 16:56:00,104.53,1/17/2019 16:56:00,91.97,1/17/2019 16:56:00,92.4
1/18/2019 16:56:00,105.96,1/18/2019 16:56:00,92.61,1/18/2019 16:56:00,92.2
1/21/2019 16:56:00,105.7,1/21/2019 16:56:00,92.64,1/21/2019 16:56:00,92.3
1/22/2019 16:56:00,105.45,1/22/2019 16:56:00,91.4,1/22/2019 16:56:00,92.0
1/23/2019 16:56:00,104.85,1/23/2019 16:56:00,93.1,1/23/2019 16:56:00,93.1
1/24/2019 16:56:00,105.84,1/24/2019 16:56:00,94.17,1/24/2019 16:56:00,94.6
1/28/2019 16:56:00,105.52,1/28/2019 16:56:00,92.08,1/28/2019 16:56:00,93.3
1/29/2019 16:56:00,104.09,1/29/2019 16:56:00,92.19,1/29/2019 16:56:00,94.0
1/30/2019 16:56:00,104.75,1/30/2019 16:56:00,93.52,1/30/2019 16:56:00,95.5
1/31/2019 16:56:00,104.52,1/31/2019 16:56:00,94,1/31/2019 16:56:00,95.3
2/1/2019 16:56:00,104.9,2/1/2019 16:56:00,94.36,2/1/2019 16:56:00,95.8
2/4/2019 16:56:00,105.68,2/4/2019 16:56:00,95.03,2/4/2019 16:56:00,96.2
2/5/2019 16:56:00,106.47,2/5/2019 16:56:00,94.8,2/5/2019 16:56:00,96.3
2/6/2019 16:56:00,107.24,2/6/2019 16:56:00,91.27,2/6/2019 16:56:00,93.7
2/7/2019 16:56:00,106.57,2/7/2019 16:56:00,91,2/7/2019 16:56:00,92.7
2/8/2019 16:56:00,106.8,2/8/2019 16:56:00,91.7,2/8/2019 16:56:00,93.6
2/11/2019 16:56:00,107.9,2/11/2019 16:56:00,90.99,2/11/2019 16:56:00,93.0
2/12/2019 16:56:00,108.59,2/12/2019 16:56:00,92.45,2/12/2019 16:56:00,93.6
2/13/2019 16:56:00,110.09,2/13/2019 16:56:00,92.6,2/13/2019 16:56:00,93.4
2/14/2019 16:56:00,108.92,2/14/2019 16:56:00,94.34,2/14/2019 16:56:00,95.0
2/15/2019 16:56:00,108.9,2/15/2019 16:56:00,94.04,2/15/2019 16:56:00,94.9
2/18/2019 16:56:00,109.8,2/18/2019 16:56:00,92.98,2/18/2019 16:56:00,94.5
2/19/2019 16:56:00,109.74,2/19/2019 16:56:00,93.78,2/19/2019 16:56:00,94.9
2/20/2019 16:56:00,110.25,2/20/2019 16:56:00,93.17,2/20/2019 16:56:00,93.9
2/21/2019 16:56:00,111.18,2/21/2019 16:56:00,93.58,2/21/2019 16:56:00,93.1
2/22/2019 16:56:00,110.99,2/22/2019 16:56:00,94.44,2/22/2019 16:56:00,93.9
2/25/2019 16:56:00,111.42,2/25/2019 16:56:00,93.77,2/25/2019 16:56:00,94.0
2/26/2019 16:56:00,111.45,2/26/2019 16:56:00,94.12,2/26/2019 16:56:00,93.5
2/27/2019 16:56:00,110.79,2/27/2019 16:56:00,93.84,2/27/2019 16:56:00,94.1
2/28/2019 16:56:00,111.25,2/28/2019 16:56:00,91.85,2/28/2019 16:56:00,93.4
3/1/2019 16:56:00,112.46,3/1/2019 16:56:00,91.08,3/1/2019 16:56:00,93.5
3/6/2019 16:56:00,112.85,3/6/2019 16:56:00,90.76,3/6/2019 16:56:00,92.7
3/7/2019 16:56:00,113.16,3/7/2019 16:56:00,91.05,3/7/2019 16:56:00,91.9
3/8/2019 16:56:00,112.88,3/8/2019 16:56:00,91.85,3/8/2019 16:56:00,93.8
3/11/2019 16:56:00,113.94,3/11/2019 16:56:00,94.55,3/11/2019 16:56:00,95.4
3/12/2019 16:56:00,113.47,3/12/2019 16:56:00,94.4,3/12/2019 16:56:00,95.5
3/13/2019 16:56:00,114,3/13/2019 16:56:00,95.31,3/13/2019 16:56:00,95.9
3/14/2019 16:56:00,114.99,3/14/2019 16:56:00,94.95,3/14/2019 16:56:00,95.9
3/15/2019 16:56:00,114.52,3/15/2019 16:56:00,95.53,3/15/2019 16:56:00,95.9
3/18/2019 16:56:00,114.45,3/18/2019 16:56:00,96.38,3/18/2019 16:56:00,96.5
3/19/2019 16:56:00,114.25,3/19/2019 16:56:00,96.06,3/19/2019 16:56:00,97.0
3/20/2019 16:56:00,112.44,3/20/2019 16:56:00,94.35,3/20/2019 16:56:00,96.0
3/21/2019 16:56:00,115.26,3/21/2019 16:56:00,93.01,3/21/2019 16:56:00,94.7
3/22/2019 16:56:00,116.31,3/22/2019 16:56:00,90.25,3/22/2019 16:56:00,93.0
3/25/2019 16:56:00,114.89,3/25/2019 16:56:00,90.35,3/25/2019 16:56:00,92.9
3/26/2019 16:56:00,116.08,3/26/2019 16:56:00,91.91,3/26/2019 16:56:00,93.7
3/27/2019 16:56:00,117.87,3/27/2019 16:56:00,88.1,3/27/2019 16:56:00,90.2
3/28/2019 16:56:00,116.87,3/28/2019 16:56:00,91.02,3/28/2019 16:56:00,93.0
3/29/2019 16:56:00,118.15,3/29/2019 16:56:00,91.81,3/29/2019 16:56:00,93.7
